turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name
65,resign,white,ernestillo,1790,bwalmer,1874,A00,Polish Opening
81,resign,white,bwalmer,1864,ajaysharma261253,1805,B24,Sicilian Defense: Closed Variation |  Fianchetto Variation
45,resign,black,atilioss,1496,bwalmer,1861,A45,Indian Game: Tartakower Attack
52,resign,white,bwalmer,1851,yura_kudelia_12,1853,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted
51,resign,white,spendius,1861,bwalmer,1863,B11,Caro-Kann Defense
48,draw,draw,tfeng,1618,wahana81,1609,C00,French Defense: Knight Variation
20,resign,black,wahana81,1620,tfeng,1607,A00,Van't Kruijs Opening
50,mate,black,tfeng,1621,ilkayus,1496,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
98,resign,black,tfeng,1633,thesmallbang,1581,C41,Philidor Defense #3
106,mate,black,thesmallbang,1623,tfeng,1623,C60,Ruy Lopez: Cozio Defense
19,resign,white,tfeng,1612,mikeu,1614,C50,Italian Game
22,resign,white,famiss11,1605,tfeng,1624,C50,Italian Game: Giuoco Pianissimo |  Normal
114,draw,draw,bishopkerry01,1693,tfeng,1621,E61,Indian Game: West Indian Defense
69,resign,black,tfeng,1631,bishopkerry01,1684,B50,Sicilian Defense
34,mate,black,vineetg101,1636,tfeng,1619,C53,Italian Game: Classical Variation |  Closed Variation
40,mate,black,tfeng,1613,kei0075,1617,C57,Italian Game: Two Knights Defense |  Traxler Counterattack
108,resign,black,tfeng,1627,facurezzo,1495,C50,Italian Game: Hungarian Defense
27,resign,white,facurezzo,1480,tfeng,1643,C23,Bishop's Opening
63,resign,white,tfeng,1631,wahidmahmom90,1652,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
31,resign,white,toniors,1687,tfeng,1641,C44,Ponziani Opening
71,resign,white,tfeng,1630,marcel55,1638,C55,Italian Game: Anti-Fried Liver Defense
92,mate,black,locomotora,1414,tfeng,1624,C60,Ruy Lopez: Cozio Defense
47,mate,white,tfeng,1619,locomotora,1419,C57,Italian Game: Two Knights Defense |  Knight Attack
56,resign,black,tfeng,1629,ewama,1659,C42,Petrov's Defense #2
48,resign,white,ewama,1649,tfeng,1639,C23,Bishop's Opening
124,resign,black,marcospe1964,1677,tfeng,1627,A00,Polish Opening
49,mate,white,fox22634,1705,tfeng,1636,C45,Scotch Game: Classical Variation
64,resign,black,tfeng,1647,traverru,1635,B96,Sicilian Defense: Najdorf Variation
29,resign,white,tfeng,1637,tmanu,1627,C53,Italian Game: Classical Variation #2
45,resign,white,tfeng,1626,mstelles,1631,C50,Italian Game
96,resign,black,micmeta,1602,tfeng,1615,C34,King's Gambit Accepted |  Fischer Defense
92,resign,black,shafer24,1634,tfeng,1603,C23,Bishop's Opening
40,mate,black,ironboy,1611,tfeng,1591,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
123,mate,white,tfeng,1579,ironboy,1623,C54,Italian Game: Giuoco Piano |  Aitken Variation
129,mate,white,hetismogelijk,1995,tfeng,1581,A05,King's Indian Attack: Symmetrical Defense
120,mate,black,bomardan,1589,tfeng,1569,D92,Gruenfeld Defense: Three Knights Variation |  Hungarian Attack
71,draw,draw,tfeng,1570,rmorais23,1555,C55,Italian Game: Anti-Fried Liver Defense
97,mate,white,tfeng,1559,eyany,1557,C00,French Defense: Knight Variation
60,resign,white,eyany,1546,tfeng,1571,A45,Indian Game
57,resign,white,dandisd,1550,tfeng,1567,B21,Sicilian Defense: Smith-Morra Gambit Declined |  Push Variation
38,resign,white,tfeng,1560,agusfil,1419,B12,Caro-Kann Defense: Advance Variation
111,resign,white,yalicapkini,1840,tfeng,1564,C45,Scotch Game: Haxo Gambit
119,resign,black,guber1962,1660,tfeng,1549,A49,East Indian Defense
33,mate,white,tfeng,1534,gardoim,1678,C41,Philidor Defense
32,resign,white,tarekjrd,1789,tfeng,1538,E10,Blumenfeld Countergambit #2
96,resign,black,rajapirka,1841,tienc12345,1921,C22,Center Game: Berger Variation
92,draw,draw,tienc12345,1926,elham1,1737,A04,Zukertort Opening: Queenside Fianchetto Variation
64,resign,black,albinas,1629,tienc12345,1887,D00,Queen's Pawn Game #2
10,resign,black,valmasia3,1860,tienc12345,1712,C37,King's Gambit Accepted |  King's Knight Gambit
85,resign,white,tienc12345,1500,dmitriy8888,1568,A09,Reti Opening: Reti Accepted
40,resign,black,joselito-carnaval,1780,arjunshenoyk,2132,B90,Sicilian Defense: Najdorf Variation
58,resign,black,rustam9,966,iamasd1,1124,B01,Scandinavian Defense
26,outoftime,black,halma,884,rustam9,951,A01,Nimzo-Larsen Attack: Modern Variation
4,outoftime,black,rustam9,945,b3nszy,1070,C40,King's Knight Opening
118,mate,black,rustam9,971,bohne,1149,B00,King's Pawn Game: Nimzowitsch Defense
11,mate,white,cris865,1238,rustam9,985,A00,Van't Kruijs Opening
163,outoftime,draw,rustam9,972,granham,1247,A20,English Opening: King's English Variation
95,mate,white,bilabrin,1107,rustam9,961,B00,Nimzowitsch Defense: Mikenas Variation
37,resign,black,rustam9,974,fiksse,1129,D00,Queen's Pawn Game: Chigorin Variation
101,mate,white,raza00,1203,rustam9,970,C21,Center Game #2
80,outoftime,black,rustam9,998,juniohispano,937,C00,French Defense: Pelikan Variation
78,resign,black,rustam9,1016,rainbowstream,1126,A00,Van't Kruijs Opening
89,outoftime,draw,rustam9,1025,madmadge,1153,C01,French Defense: Mediterranean Defense
42,mate,black,rustam9,1047,brainsurgery,1151,D02,Queen's Pawn Game: Chigorin Variation
8,outoftime,black,gabriel_ml,998,rustam9,1016,C44,Ponziani Opening: Romanishin Variation
101,outoftime,white,gus247,1127,rustam9,1044,C20,King's Pawn Game: Wayward Queen Attack
65,outoftime,white,rustam9,1020,cromanoide,1200,D02,Queen's Pawn Game: Zukertort Variation
60,mate,black,rustam9,1069,ck666,1071,D02,Queen's Pawn Game: Symmetrical Variation
71,draw,draw,ck666,1071,rustam9,1068,D00,Queen's Pawn Game: Mason Attack
44,resign,black,rustam9,1115,davidmcdavidface,1223,D01,Queen's Pawn Game: Chigorin Variation
20,resign,black,rustam9,1190,danst3rs,1213,D01,Queen's Pawn Game: Chigorin Variation
41,resign,white,sergeares,1337,rustam9,1337,C40,King's Knight Opening
40,resign,black,rustam9,1500,mijndochterenik2151,1500,B01,Scandinavian Defense
27,resign,white,olaih85,1500,wk2407,1571,C41,Philidor Defense: Exchange Variation #2
59,resign,black,spikyturtle,1367,josepoliutla,1866,A00,Van't Kruijs Opening
19,mate,white,lodowy,1590,spikyturtle,1373,B00,Owen Defense
50,mate,black,spikyturtle,1377,vitruvio,1667,A00,Hungarian Opening
34,resign,black,master22ar,1558,spikyturtle,1358,C88,Ruy Lopez: Closed Variations |  Rosen Attack
15,mate,white,rfabian,1476,spikyturtle,1367,B00,Owen Defense
52,resign,black,spikyturtle,1376,rfabian,1469,A00,Van't Kruijs Opening
65,mate,white,rfabian,1460,spikyturtle,1386,B00,Owen Defense
67,resign,white,spikyturtle,1372,chess133,1408,C41,Philidor Defense #3
31,resign,black,spikyturtle,1373,zuzino,2148,B40,Sicilian Defense: French Variation
130,mate,black,senormontypants,1500,jutton1,1395,C00,French Defense #2
125,mate,white,pllm,1382,jutton1,1414,C01,French Defense: Exchange Variation
76,resign,black,ahmedham,1320,jutton1,1400,C00,French Defense: Knight Variation
121,resign,white,jutton1,1383,ahmedham,1330,A46,Torre Attack #2
53,resign,white,jutton1,1383,febozn,1242,D02,Queen's Pawn Game: Zukertort Variation
116,outoftime,black,agabek1948,1469,jutton1,1357,C02,French Defense: Advance Variation |  Paulsen Attack
47,resign,white,deekay17,959,jutton1,1357,A00,Creepy Crawly Formation: Classical Defense
53,resign,white,jutton1,1357,deekay17,959,D00,Queen's Pawn Game: Mason Attack
76,mate,black,deekay17,959,jutton1,1357,A00,Creepy Crawly Formation: Classical Defense
110,draw,draw,cagliostro97,1588,metaxas,1691,C50,Italian Game: Giuoco Pianissimo |  Normal
67,mate,white,cagliostro97,1541,gennai,1586,B34,Sicilian Defense: Accelerated Dragon |  Modern Variation
17,resign,white,cagliostro97,1517,fora-franc,1320,C40,Elephant Gambit
39,mate,white,putin55,1569,cagliostro97,1569,A01,Nimzo-Larsen Attack: Classical Variation
94,resign,black,qc-patzer,1563,cagliostro97,1498,C03,French Defense: Tarrasch Variation
37,resign,white,robbm,1903,cagliostro97,1512,E20,Nimzo-Indian Defense: Ragozin Variation
37,mate,white,andrea78,1612,energique,1450,B13,Caro-Kann Defense: Exchange Variation
34,resign,white,sumipcg,1327,energique,1450,B00,Caro-Kann Defense: Hillbilly Attack
41,outoftime,white,jonikss,1245,energique,1450,B12,Caro-Kann Defense: Advance Variation
30,resign,black,rolando6,1921,energique,1451,C40,Latvian Gambit
51,resign,white,mahdifoladi,1462,energique,1464,A00,Global Opening
79,mate,white,energique,1450,transporter7506,1486,C33,King's Gambit Accepted |  Bishop's Gambit |  Lopez Defense
83,resign,white,energique,1439,p4i2p0e,1418,C33,King's Gambit Accepted |  Bishop's Gambit
14,resign,black,adcz,1728,sreeraman,1500,C55,Italian Game: Two Knights Defense
21,resign,white,gardydlshad,1547,kyanh,1563,B02,Alekhine Defense: Scandinavian Variation
47,resign,white,sergipechess,1863,kyanh,1567,B02,Alekhine Defense
38,resign,white,kyanh,1559,alexharut,1423,A40,Horwitz Defense
34,resign,black,kyanh,1570,almanya_online,1611,B06,Modern Defense: Geller's System
39,resign,white,erhancn,1562,kyanh,1582,B03,Alekhine Defense
43,resign,white,kyanh,1576,sabir747,1386,D00,Queen's Pawn Game: Mason Attack
41,mate,white,hilarious2022,1353,kyanh,1595,B10,Caro-Kann Defense: Accelerated Panov Attack
49,resign,white,kyanh,1591,nasa179,1326,D00,Queen's Pawn Game: Mason Attack
38,outoftime,black,ahmadsan,1560,kyanh,1580,B02,Alekhine Defense: Scandinavian Variation
70,outoftime,black,petrinja1,1727,kyanh,1574,B01,Scandinavian Defense: Modern Variation #2
48,resign,black,kyanh,1579,ashis_ch,1841,E00,Indian Game: East Indian Defense
50,resign,black,luckynrone,1877,kyanh,1558,C11,French Defense: Steinitz Variation #2
57,resign,white,kyanh,1536,trippinboris,1962,A45,Trompowsky Attack
148,outoftime,draw,kyanh,1529,fivetimes,1763,D00,Queen's Pawn Game: Mason Attack
62,mate,black,sadecebeyaz,1590,kyanh,1515,B01,Scandinavian Defense: Modern Variation #2
29,resign,white,samba_rei,1653,kyanh,1522,A80,Dutch Defense
52,mate,black,manikandan_25,1675,kyanh,1505,B01,Scandinavian Defense: Panov Transfer
26,mate,black,nandito_messi,1547,kyanh,1491,B01,Scandinavian Defense: Panov Transfer
59,resign,black,kyanh,1507,nightshade7,1399,A40,Englund Gambit
2,draw,draw,marianocharly,1641,kyanh,1502,B01,Scandinavian Defense
195,draw,draw,kyanh,1496,tossinov,1703,A48,London System
56,resign,black,martinlutherking,1482,kyanh,1484,B01,Scandinavian Defense: Modern Variation #2
40,resign,black,kyanh,1486,timur-30,1909,A40,Modern Defense
31,mate,white,mat-chess,1919,kyanh,1488,A11,English Opening: Caro-Kann Defensive System
60,resign,black,kyanh,1488,vikingo31,2192,A45,Indian Game
45,resign,white,kyanh,1470,avonskillstreet,1684,D00,Queen's Pawn Game: Mason Attack
63,draw,draw,kyanh,1465,herbertfj,1659,A81,Dutch Defense: Fianchetto Attack
17,resign,white,gucanni,1586,kyanh,1473,D02,Queen's Pawn Game: London System
34,resign,white,nickm3,1548,kyanh,1488,B03,Alekhine Defense
36,mate,black,kyanh,1500,checkerssux,1501,A45,Indian Game
62,mate,black,jgan91,1509,kyanh,1487,B05,Alekhine Defense: Modern Variation |  Main Line
46,draw,draw,jobwoge,1356,kyanh,1491,B01,Scandinavian Defense
34,resign,black,kyanh,1495,stratus22,1771,A45,Indian Game
38,resign,white,bud4la,1529,fischerdipper,1639,C00,French Defense: Knight Variation
107,resign,white,fischerdipper,1631,bud4la,1537,C41,Philidor Defense: Hanham Variation
42,resign,black,bud4la,1546,fischerdipper,1621,B54,Sicilian Defense #2
35,resign,white,puppoo1981,1568,fischerdipper,1636,C00,French Defense: Pelikan Variation
122,mate,black,george_35,1354,fischerdipper,1631,C00,French Defense: Schlechter Variation
71,mate,white,fischerdipper,1626,george_35,1384,B53,Sicilian Defense: Chekhover Variation
42,resign,black,fischerdipper,1639,dubac___3,1813,B06,Modern Defense: Mongredien Defense #2
2,outoftime,black,fischerdipper,1646,hooponopono,1795,D00,Queen's Pawn Game
11,resign,white,fischerdipper,1646,underhman,939,D10,Slav Defense
54,resign,black,fischerdipper,1657,koepkos,1678,B08,Pirc Defense: Classical Variation
58,resign,white,koepkos,1667,fischerdipper,1668,B06,Modern Defense: Three Pawns Attack
42,resign,black,fischerdipper,1683,aloe78,1599,C30,King's Gambit Declined |  Queen's Knight Defense
116,draw,draw,aloe78,1596,fischerdipper,1686,A40,Modern Defense
74,mate,black,adhen,1769,fischerdipper,1659,A10,English Opening: Great Snake Variation
54,mate,black,fischerdipper,1668,adhen,1761,A40,Horwitz Defense
85,resign,white,adhen,1752,fischerdipper,1677,A15,English Opening: Anglo-Indian Defense
38,resign,black,fischerdipper,1688,adhen,1743,B43,Sicilian Defense: Kan Variation |  Wing Attack
41,resign,white,diazbrothers,1582,fischerdipper,1704,C00,French Defense: Knight Variation
121,mate,white,fischerdipper,1693,ffuentes90,1666,B53,Sicilian Defense: Chekhover Variation
30,resign,black,ffuentes90,1676,fischerdipper,1680,C00,French Defense: Knight Variation
64,resign,black,coco31,1142,fischerdipper,1679,D00,Queen's Pawn Game #2
15,mate,white,fischerdipper,1678,coco31,1148,C21,Danish Gambit Accepted |  Classical Defense
40,resign,black,coco31,1154,fischerdipper,1676,A00,Mieses Opening
128,draw,draw,fischerdipper,1686,coco31,1098,B00,Carr Defense
48,resign,black,coco31,1102,fischerdipper,1685,A00,Polish Opening
51,mate,white,fischerdipper,1684,coco31,1107,C01,French Defense: Mediterranean Defense
71,resign,black,golden06,1493,fischerdipper,1678,C00,French Defense #2
60,resign,white,silviumd,1525,fischerdipper,1693,D02,Queen's Pawn Game: Zukertort Variation
58,mate,black,spinola01,1709,fischerdipper,1681,A40,Horwitz Defense
60,resign,black,fischerdipper,1692,spinola01,1699,A03,Bird Opening: Dutch Variation
40,resign,white,spinola01,1688,fischerdipper,1704,A10,English Opening: Great Snake Variation
29,outoftime,white,fischerdipper,1699,karabas,1497,A11,English Opening: Caro-Kann Defensive System
98,resign,black,fischerdipper,1703,leviatoff,1943,A15,English Opening: Anglo-Indian Defense
71,resign,black,mb1981,1694,fischerdipper,1692,C10,French Defense: Marshall Variation
135,draw,draw,fischerdipper,1696,elio12,1564,A10,English Opening: Great Snake Variation
34,mate,black,elio12,1572,fischerdipper,1688,C01,French Defense: Exchange Variation
60,mate,black,waldi65,1392,fischerdipper,1684,C07,French Defense: Tarrasch Variation |  Open System
47,resign,black,fischerdipper,1707,dinnei,1696,A34,English Opening: Symmetrical Variation |  Normal Variation
23,resign,white,dinnei,1684,fischerdipper,1720,D08,Queen's Gambit Refused: Albin Countergambit |  Normal Line
78,mate,black,fischerdipper,1733,dinnei,1672,A30,English Opening: Symmetrical Variation
35,mate,white,fischerdipper,1721,koljan,1736,E61,King's Indian Defense
53,resign,white,koljan,1724,fischerdipper,1733,A08,King's Indian Attack
120,mate,black,fischerdipper,1746,koljan,1712,A11,English Opening: Caro-Kann Defensive System
41,mate,white,fischerdipper,1741,funracer_at,1496,A13,English Opening: Agincourt Defense
42,resign,black,tensors,1295,blackhat46,1240,D11,Slav Defense: Bonet Gambit
63,resign,white,fabioamsouza,1430,tensors,1302,D03,Queen's Pawn Game: Torre Attack
23,resign,black,tensors,1302,piedperson,1248,D06,Queen's Gambit Refused: Marshall Defense
32,resign,black,tensors,1314,shelob,1270,D20,Queen's Gambit Accepted: Old Variation
73,resign,white,grafy,1445,tensors,1314,D31,Queen's Gambit Declined: Queen's Knight Variation
90,resign,black,tensors,1321,ivanchenko-andriy,1451,D50,Queen's Gambit Declined: Modern Variation
41,mate,white,yorashi,1300,tensors,1333,B52,Sicilian Defense: Canal Attack |  Main Line
43,resign,white,tensors,1318,montex,1449,D06,Queen's Gambit Refused: Marshall Defense
38,resign,black,sdw207,1450,tensors,1303,A73,Benoni Defense: Classical Variation |  Main Line
41,mate,white,tensors,1290,egroka,1367,D20,Queen's Gambit Accepted: Old Variation
84,resign,black,tensors,1300,facuuu,1330,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2
56,resign,black,czarek77,1209,tensors,1291,A01,Nimzo-Larsen Attack: Modern Variation #4
30,resign,black,tensors,1299,fischerfisch,1418,D31,Semi-Slav Defense: Accelerated Move Order
6,resign,white,nf1951,1814,tensors,1299,C50,Italian Game
67,resign,white,spetsnaz_gm,1348,tensors,1308,C20,King's Pawn Game: Wayward Queen Attack
56,resign,black,tensors,1318,thinkingmanga63,1366,D20,Queen's Gambit Accepted: Old Variation
103,resign,white,ineedaname,1324,tensors,1329,C44,Ponziani Opening: Jaenisch Counterattack
40,mate,black,tensors,1345,fran_1991,1187,D20,Queen's Gambit Accepted: Old Variation
52,resign,black,tensors,1352,gambeet21,1149,D31,Queen's Gambit Declined: Queen's Knight Variation
57,draw,draw,tensors,1350,djjohnson,1429,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation
23,resign,white,pearicetea,1403,tensors,1340,A40,Englund Gambit Declined |  Reversed French
39,mate,white,tensors,1322,firstthebest,1072,D20,Queen's Gambit Accepted: Old Variation
52,resign,black,tensors,1331,olesam,1382,D08,Queen's Gambit Refused: Albin Countergambit
41,resign,white,olesam,1373,tensors,1341,D21,Queen's Gambit Accepted: Rosenthal Variation
33,resign,white,anotherchessplayer1,1350,baygonv,1265,C44,Scotch Game
58,resign,black,aig7,1270,anotherchessplayer1,1299,D00,Queen's Pawn Game: Chigorin Variation
31,mate,white,anotherchessplayer1,1223,aig7,1282,B01,Scandinavian Defense: Mieses-Kotroc Variation
15,resign,white,eltiago,1289,anotherchessplayer1,1306,C50,Four Knights Game: Italian Variation
32,resign,black,blinskey,1007,anotherchessplayer1,1268,C50,Italian Game: Hungarian Defense
45,resign,white,bassim,1170,hill_j,1179,C21,Center Game
25,resign,white,stonedragon,1442,hill_j,1183,C70,Ruy Lopez: Morphy Defense |  Caro Variation
15,resign,white,hill_j,1172,piotrpiotr,1170,C42,Russian Game: Three Knights Game
62,resign,black,hill_j,1178,armo96,1346,B18,Caro-Kann Defense: Classical Variation
59,resign,white,beef_cake,1171,hill_j,1190,C53,Italian Game: Classical Variation |  Center Attack
51,resign,white,hill_j,1175,justin2718,1329,C78,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation
22,resign,black,plahbrogan,1273,hill_j,1160,D00,Queen's Pawn Game
27,resign,white,hill_j,1154,arwiz,974,C41,Philidor Defense
34,resign,black,hill_j,1167,vwhite,1122,C65,Ruy Lopez: Berlin Defense #2
79,outoftime,white,virgil777,1439,hill_j,1171,C70,Ruy Lopez: Morphy Defense |  Graz Variation
73,resign,white,gabofd,1245,hill_j,1170,C53,Italian Game: Classical Variation |  Giuoco Pianissimo
74,mate,black,minigunexplosive,1250,hill_j,1156,A00,Hungarian Opening
92,resign,black,hill_j,1164,martan1208,1263,C70,Ruy Lopez: Morphy Defense |  Caro Variation
26,resign,black,hill_j,1173,smashtoblack,1251,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
40,mate,black,tomplfr,1089,hill_j,1165,C50,Giuoco Piano
